playerID,birthYear,nameGiven,weight,height,bats,throws
castibo01,1955,Robert Ernie,170,70,R,R
castibr01,1968,Braulio Robinson Medrano,160,72,R,R
castica01,1958,Monte Carmelo,185,73,R,R
castica02,1975,Carlos,240,74,R,R
castifr01,1969,Frank Anthony,180,73,R,R
castiji01,1918,James Vincent,200,71,L,R
castijo01,1954,John Anthony,175,71,R,R
castijo02,1981,Jose Rondon,210,73,R,R
castiju01,1962,Juan,162,71,B,R
castiju02,1970,Juan Francisco,205,77,R,R
castile01,1989,Lendy Enrique,170,73,B,R
castilu01,1975,Luis Antonio,145,71,B,R
castima01,1957,Esteban Manuel Antonio,160,69,B,R
castima02,1957,Martin Horace,190,73,R,R
castipe01,1921,Peter Paul,175,71,R,R
castiru01,1987,Rusney,195,69,R,R
castito01,1957,Anthony,190,76,R,R
castito02,1963,Antonio Jose,177,70,L,L
castivi01,1917,Vincent Charles,175,69,R,R
castivi02,1967,Vinicio,175,73,R,R
castiwe01,1987,Welington Andres,210,70,R,R
castiwi01,1984,Wilkin,200,72,B,R
castldo01,1950,Donald Hardy,205,73,L,L
castlfo01,1931,Foster Ephraim,175,72,R,R
castljo01,1879,John Francis,,70,,
castlro01,1885,Royal Eugene,167,71,R,L
castlsl01,1913,Clydell,185,72,R,R
castnpa01,1897,Paul Henry,187,71,L,L
castoko01,1981,Kory Christopher,195,73,L,R
castran01,1982,Angel M.,200,71,R,R
castrbe01,1979,Bernabel,170,70,B,R
castrbi01,1952,William Radhames,170,71,R,R
castrda01,1992,Daniel Alejandro,175,71,R,R
castrfa01,1985,Fabio Enrique,185,67,L,L
castrja01,1987,Jason Michael,215,75,L,R
castrju01,1972,Juan Gabriel,190,71,R,R
castrlu01,1876,Luis Manuel,,67,R,R
castrmi01,1994,Miguel Angel,190,77,R,R
castrra01,1976,Ramon Abraham,240,75,R,R
castrra02,1979,Ramon Alfredo,195,72,R,R
castrsi01,1988,Simon,230,77,R,R
castrst01,1990,Starlin DeJesus,190,72,R,R
catalfr01,1974,Frank John,170,72,L,R
caterda01,1940,Danny Anderson,170,72,R,R
catesel01,1877,Eli Eldo,175,69,R,R
catetr01,1980,Troy Patrick,220,73,L,L
catheha01,1919,Hardin Abner,190,76,R,R
cathemi01,1970,Michael Peter,195,74,R,R
cathete01,1889,Theodore Physick,178,70,R,R
catoke01,1958,John Keefe,185,73,R,R
catonho01,1894,James Howard,165,66,R,R
cattajo01,1863,John Leckie,190,70,,
catteto01,1884,Thomas Henry,170,70,L,L
caudibi01,1956,William Holland,190,73,R,R
caulfja01,1917,John Joseph,170,71,R,R
causere01,1893,Cecil Algerton,160,73,R,R
causewa01,1936,James Wayne,175,70,L,R
cavanjo01,1900,John Joseph,158,69,R,R
cavarph01,1916,Philip Joseph,175,71,L,L
cavazan01,1981,Andres,225,75,R,R
cavenik01,1894,James Christopher,168,69,R,R
cavetpu01,1889,Tillar H.,176,75,L,L
cayloop99,1849,Oliver Perry,,,,
ceccaar01,1930,Arthur Edward,190,72,R,L
cecchga01,1991,Garin,220,75,L,R
cecenjo01,1963,Jose Isabel,180,71,R,R
cecilbr01,1986,Brett Aarion,220,75,R,L
cecilda01,1990,Darrell Albert,220,73,L,L
cecilre01,1916,Rex Ralston,195,75,L,R
cedajo01,1987,Jose Marti,280,77,R,R
cedenan01,1969,Andujar,170,73,R,R
cedence01,1951,Cesar,175,74,R,R
cedendo01,1968,Domingo Antonio,170,73,B,R
cedenro01,1974,Roger Leandro,165,73,B,R
cedenro02,1983,Ronny Alexander,195,72,R,R
cedenxa01,1986,Xavier,215,72,L,L
centeju01,1989,Juan C.,195,69,L,R
centepe01,1912,Marvin Earl,190,76,R,R
cepedor01,1937,Orlando Manuel,210,74,R,R
cepicma01,1977,Matthew William,215,74,L,R
cerdaja01,1978,Jaime Magana,175,72,L,L
cermaed01,1881,Edward Hugo,170,71,R,R
ceronri01,1954,Richard Aldo,192,71,R,R
cerroju01,1976,R. Juan,200,73,R,R
cerutjo01,1960,John Joseph,195,74,L,L
cervbo01,1925,Robert Henry,200,72,R,R
cervefr01,1986,Francisco,205,73,R,R
cervemi01,1976,Michael Christopher,195,71,R,R
cespeyo01,1985,Yoenis,210,70,R,R
ceyro01,1948,Ronald Charles,185,70,R,R
chacigu01,1980,Gustavo Adolfo,205,71,L,L
chacijh01,1988,Jhoulys Jose,215,75,R,R
chacoel01,1936,Elio,160,69,R,R
chacosh01,1977,Shawn Anthony,212,75,R,R
chadbch01,1884,Chester James,170,69,L,R
chadwhe99,1824,Henry,,,,
chadwra01,1962,Ray Charles,180,74,B,R
chafian01,1990,Andrew Gregory,225,74,R,L
chagnle01,1902,Leon Wilbur,182,72,R,R
chakabo01,1927,Robert Edward,185,73,R,R
chalkda01,1950,David Lee,175,70,R,R
chalmge01,1888,George W.,189,73,R,R
chambad01,1986,Adron Lamar,200,70,L,L
chambal01,1961,Albert Eugene,217,76,L,L
chambbi01,1888,William Christopher,185,69,R,R
chambbi02,1909,William Vincent,173,70,R,L
chambch01,1948,Carroll Christopher,195,73,L,R
chambcl01,1922,Clifford Day,208,75,L,L
chambcr01,1957,Craig Phillip,190,73,R,R
chambel01,1867,Elton P.,168,69,R,R
chambji01,1975,James Nathaniel,170,76,R,R
chambjo01,1910,Joseph Jeremiah,175,73,R,R
chambjo02,1911,Johnnie Monroe,185,72,L,R
chambjo03,1985,Justin Louis,250,74,R,R
chambro01,1875,Richard Jerome,173,74,L,L
chambwe01,1966,Wesley Polk,210,74,R,R
champbi01,1947,Buford Billy,188,76,R,R
champmi01,1955,Robert Michael,185,72,R,R
chancbo01,1940,Robert,196,74,L,R
chancde01,1941,Wilmer Dean,200,75,R,R
chancfr01,1876,Frank Leroy,190,72,R,R
chanded01,1917,Edward Oliver,190,74,R,R
chandha99,1898,Albert Benjamin,,,,
chandsp01,1907,Spurgeon Ferdinand,181,72,R,R
chaneda01,1948,Darrel Lee,188,74,B,R
chanees01,1891,Esty Clyon,170,71,R,R
channle01,1886,Lester Clark,180,72,L,L
chantch01,1951,Charles Joseph,190,72,R,R
chapida01,1966,Darrin John,170,72,R,R
chapled01,1893,Bert Edgar,158,67,L,R
chaplti01,1905,James Bailey,195,73,R,R
chapmar01,1988,Albertin Aroldis,215,76,L,L
chapmbe01,1908,William Benjamin,190,72,R,R
chapmca01,1910,Calvin Louis,160,69,L,R
chapmed01,1905,Edwin Volney,185,73,B,R
chapmfr01,1861,Frank H.,165,68,R,R
chapmfr02,1916,William Fred,185,73,R,R
chapmgl01,1906,Glenn Justice,170,71,R,R
chapmha01,1885,Harry E.,160,71,R,R
chapmja01,1843,John Curtis,170,71,,R
chapmja02,1987,Jaye Lawrence,195,72,R,R
chapmjo01,1899,John Joseph,175,70,R,R
chapmke01,1956,Kelvin Keith,173,71,R,R
chapmke02,1988,Kevin Allen,225,75,L,L
chapmra01,1891,Raymond Johnson,170,70,R,R
chapmsa01,1916,Samuel Blake,180,72,R,R
chapmtr01,1978,Travis Adrian,180,74,R,R
chappbi01,1881,William Hogan,206,74,R,R
chappha01,1957,Harry Perry,150,67,B,R
chappla01,1890,LaVerne Ashford,186,72,L,R
charbjo01,1955,Joseph,205,74,R,R
charlch01,1881,Raymond,175,71,R,R
charled01,1933,Edwin Douglas,170,70,R,R
charlfr01,1969,Franklin Scott,210,76,R,R
charlno01,1963,Norman Wood,195,75,B,L
charlos99,1896,Oscar McKinley,200,72,L,L
chartmi01,1916,Michael George,180,74,L,L
chartpe01,1942,Frank Lane,190,74,L,R
chaseha01,1883,Harold Homer,175,72,R,L
chaseke01,1913,Kendall Fay,210,74,L,L
chathbu01,1901,Charles Lorenzo,150,65,R,R
chattji01,1864,James Martin,,,,
chatwty01,1989,Tyler Cole,185,72,R,R
chavaos01,1940,Osvaldo,155,71,R,R
chavean01,1970,Anthony Francisco,180,71,R,R
chavean02,1981,Angel Aristides,185,72,R,R
chaveen01,1978,Endy de Jesus,170,71,L,L
chaveer01,1977,Eric Cesar,215,73,L,R
chaveje01,1983,Jesse David,160,74,R,R
chavene01,1947,Nestor Isaias,170,72,R,R
chavera01,1973,Raul Alexander,245,71,R,R
cheadda01,1952,David Baird,203,74,L,L
chechch01,1878,Charles William,190,71,R,R
checoro01,1971,Robinson,165,73,R,R
cheekha01,1879,Harry Gordon,160,68,R,R
cheevvi01,1901,Virgil Earl,195,72,R,R
cheliit01,1914,Italo Vincent,175,70,L,L
chenbr01,1977,Bruce Kastulo,215,74,L,L
chench01,1977,Chin-Feng,189,73,R,R
chenela01,1886,Laurence Russell,185,73,R,R
cheneto01,1934,Thomas Edgar,170,71,R,R
chenwe02,1985,Wei-Yin,195,72,L,L
cherrro01,1979,Rocky Ty,225,77,R,R
chervpa01,1910,Paul,185,68,R,R
chesbja01,1874,John Dwight,180,69,R,R
chesnbo01,1921,Robert Vincent,180,72,B,R
chetkmi01,1917,Mitchell,208,75,R,R
cheveto01,1953,Silvio Antonio,177,71,R,R
chiamsc01,1966,Scott Michael,190,74,R,R
chiassc01,1977,Scott Christopher,210,75,R,R
chicktr01,1984,Travis Cole,215,75,R,R
chicoma01,1983,Matthew Bryan,210,71,L,L
chifffl01,1956,Floyd John,185,74,R,R
childbi01,,William,,,,
childcu01,1867,Clarence Lemuel,185,68,L,R
childha01,1905,Harry Stephen Patrick,187,71,B,R
childja01,1975,Jason Lee,160,72,R,R
childma01,1978,Matthew Wilkie,215,77,R,R
childpe01,1871,Peter Pierre,175,67,,R
childro01,1962,Rodney Osborne,195,74,R,R
childsa01,1861,Samuel Beresford,,,,
chilepe01,1867,Pearce Nuget,185,71,R,R
chileri01,1949,Richard Francis,170,71,L,L
chiozdi01,1912,Dino Joseph,170,72,L,R
chiozlo01,1910,Louis Peo,172,72,L,R
chipmbo01,1918,Robert Howard,190,74,L,L
chippwa01,1918,Walter John,168,72,R,R
chiriro01,1984,Robinson David,210,73,R,R
chiselo01,1988,Lonnie David,190,74,L,R
chismto01,1954,Thomas Raymond,195,73,L,L
chitiha01,1932,Harry,221,74,R,R
chitrst01,1967,Stephen Vincent,180,72,R,R
chittne01,1933,Nelson Boyd,180,73,R,R
chlupbo01,1945,Robert Joseph,215,79,R,R
choatdo01,1938,Donald Leon,185,72,R,R
choatra01,1975,Randol Doyle,205,73,L,L
choicmi01,1989,Michael Blair,230,72,R,R
choihe01,1979,Hee-Seop,235,77,L,L
choji01,1975,Jin Ho,175,72,R,R
choosh01,1982,Shin-Soo,210,71,L,L
chouibo01,1972,Robert William,188,73,R,R
chouife01,1887,Felix George,150,67,R,R
chounch01,1888,William,150,69,R,R
chozeha01,1915,Harry,195,69,R,R
chrisbo01,1945,Robert Charles,180,70,R,R
chrisbr01,1948,Bruce Ray,160,71,L,R
chriscl01,1958,Clay C.,205,77,R,R
chriscu01,1899,Walter Neils,156,66,L,L
chrisga01,1953,Gary Richard,200,77,L,L
chrisja01,1969,Jason Samuel,230,77,R,L
chrisjo01,1935,Joseph O'Neal,175,70,R,R
chrisjo02,1960,John Lawrence,205,75,R,R
chrisju01,1980,Justin Barnett,195,73,R,R
chrisla01,1953,Larry Richard,215,76,R,R
chrisll01,1893,Lloyd Reid,165,67,L,R
chrislo01,1919,Loyd Eugene,190,74,R,R
chrisma01,1913,Marquette Joseph,175,71,R,R
chrismc01,1975,McKay Andrew,180,71,L,L
chrismi01,1957,Michael,180,75,L,L
chrismi02,1963,Michael Wayne,205,77,R,R
chrisne01,1931,Barbra O'Neil,187,75,L,R
chrisni01,1987,Nicholas John,190,72,R,R
chrisru01,1917,Russell Ormand,170,75,R,R
chrisry01,1974,Ryan Alan,175,71,R,R
chrisst01,1957,Stephen Randall,190,72,L,R
christi01,1975,Timothy Arthur,195,72,L,L
chulkvi01,1978,Charles Vincent,200,74,R,R
churcbu01,1924,Emory Nicholas,180,72,R,R
churchi01,1863,Hiram Lincoln,,,,
churcle01,1942,Leonard,190,72,B,R
churcry01,1978,Ryan Matthew,190,73,L,L
churnch01,1930,Clarence Nottingham,205,75,R,R
churrjo01,1900,John,172,69,R,R
chylane99,1922,Nestor George,190,72,,
ciaffla01,1924,Lawrence Thomas,185,69,R,R
cianfar01,1966,Angelo Dominic,200,77,R,R
ciardma01,1961,Mark Thomas,180,72,R,R
ciasda01,1957,Darryl Richard,190,71,R,R
cicerjo01,1910,Joseph John,167,68,R,R
cicotal01,1929,Alva Warren,185,75,R,R
cicoted01,1884,Edgar Victor,175,69,B,R
cieslte01,1912,Thaddeus Walter,175,70,R,R
cihocal01,1924,Albert Joseph,185,71,R,R
cihoced01,1907,Edward Joseph,163,68,R,R
ciminpe01,1942,Peter William,195,74,R,R
cimolgi01,1929,Gino Nicholas,180,73,R,R
cimorfr01,1968,Frank Thomas,175,72,R,R
cingrto01,1989,Anthony Michael,210,76,L,L
cintral01,1978,Alexander,210,74,B,R
ciolalo01,1922,Louis Alexander,165,69,R,R
ciprifr01,1941,Frank Dominick,180,72,R,R
ciriape01,1985,Pedro Joel,180,72,R,R
cirilje01,1969,Jeffrey Howard,190,74,R,R
cisarge01,1910,George Joseph,175,72,R,R
ciscoga01,1936,Galen Bernard,200,72,R,R
cishest01,1986,Steven R.,215,78,R,R
cisnejo01,1989,Jose Luis,245,75,R,R
cissebi01,1904,Chalmer William,170,71,R,R
citarra01,1958,Ralph Alexander,180,72,R,R
clabamo01,1901,John William,185,72,L,R
clackbo01,1850,Robert Suter,153,69,R,R
claggan01,1984,Anthony Paul,195,75,B,R
claibpr01,1988,Preston Michael,225,74,R,R
clairda01,1897,David Matthew,164,68,R,R
clancal01,1888,Albert Harrison,175,70,R,R
clancbi01,1879,William Edward,180,74,L,R
clancbu01,1900,John William,170,72,L,L
clancji01,1955,James,220,76,R,R
clantuk01,1898,Eucal,165,68,L,L
clapich01,1971,Christopher Alan,175,72,B,R
clappaa01,1856,Aaron Bronson,175,68,,R
clappjo01,1851,John Edgar,194,67,R,R
clappst01,1973,Richard Keith,175,68,L,R
clarede01,1853,Dennis J.,,,,
claredo01,1954,Douglas William,180,72,R,R
clarkal01,1923,Alfred Aloysius,185,72,R,R
clarkar01,1865,Arthur Franklin,155,68,R,R
clarkbi01,1898,William Henry,160,71,R,R
clarkbo01,1863,Robert H.,175,70,R,R
clarkbo02,1868,William Jones,170,71,R,R
clarkbo03,1897,Robert William,188,75,R,R
clarkbo04,1955,Robert Cale,190,72,R,R
clarkbr01,1956,Bryan Donald,185,74,L,L
clarkbr02,1973,Brady William,195,74,R,R
clarkbu01,1915,James Buster,210,71,R,R
clarkca01,1906,John Carroll,180,71,L,R
clarkco01,1981,Douglas Cody,200,75,R,R
clarkda01,1865,William H.,160,67,B,R
clarkda02,1866,Arthur Hamilton,165,70,R,R
clarkda03,1873,Alfred Robert,170,71,L,L
clarkda04,1894,Daniel Curren,167,69,L,R
clarkda05,1962,David Earl,200,74,L,R
clarkda06,1981,Darren Lawrence,235,80,R,R
clarkdo01,1976,Douglas Dwyer,205,74,L,R
clarkea01,1907,Bailey Earl,160,70,R,R
clarked01,1863,Edmund C.,,70,,
clarkfr01,1872,Fred Clifford,165,70,L,R
clarkge01,1891,George Myron,190,72,R,L
clarkgi01,1879,Harvey Daniel,165,71,R,R
clarkgl01,1941,Glen Ester,190,73,B,R
clarkgr01,1912,Richard Grey,183,69,R,R
clarkha01,1861,Harry Corson,,,,
clarkhe01,1875,Henry Tefft,,,R,R
clarkho01,1940,Horace Meredith,170,69,B,R
clarkho02,1974,Howard Roddy,195,70,L,R
clarkja01,1955,Jack Anthony,175,74,R,R
clarkje01,1963,Jerald Dwayne,189,76,R,R
clarkje02,1976,Jermaine Marcel,175,70,L,R
clarkji01,1887,James Francis,175,71,R,R
clarkji02,1927,James,150,69,R,R
clarkji03,1947,James Edward,190,73,R,R
clarkjo01,1861,John Gibson,155,70,R,R
clarkjo02,1879,Joshua Baldwin,180,70,L,R
clarkle01,1896,Alan Thomas,180,71,B,L
clarkma01,1968,Mark Willard,225,77,R,R
clarkma02,1986,Matthew Terry,230,77,L,R
clarkme01,1924,Melvin Earl,180,72,R,R
clarkmi01,1922,Michael John,190,76,R,R
clarkni01,1882,Jay Justin,165,68,L,R
clarkot01,1915,William Otis,190,73,R,R
clarkpe01,1883,Harry,175,67,R,R
clarkph01,1932,Philip James,210,75,R,R
clarkph02,1968,Phillip Benjamin,180,72,R,R
clarkri01,1946,Rickey Charles,170,74,R,R
clarkro01,1874,Roy Elliott,170,68,L,R
clarkro02,1943,Ronald Bruce,175,70,R,R
clarkru01,1900,Rufus Rivers,203,73,R,R
clarksp01,1867,Owen F.,150,70,R,R
clarkst01,1906,William Stuart,160,68,R,R
clarkst02,1960,Stanley Marten,180,73,R,L
clarksu01,1897,Sumpter Mills,170,71,R,R
clarkte01,1960,Terry Lee,190,74,R,R
clarkto01,1888,Thomas Aloysius,175,71,R,R
clarkto02,1972,Anthony Christopher,205,80,B,R
clarkwa01,1878,Walter Hamilton,150,70,R,R
clarkwa02,1902,William Watson,175,72,L,L
clarkwe01,1928,Vibert Ernesto,165,72,L,L
clarkwi01,1870,William Otis,195,72,L,L
clarkwi02,1964,William Nuschler,190,74,L,L
clarkwi03,1875,William Winfield,175,70,R,R
clarkza01,1983,Zachary Higgins,200,72,R,R
claryel01,1916,Ellis,160,68,R,R
claryma01,1962,Martin Keith,190,76,R,R
clasego01,1907,Gowell Sylvester,210,75,B,L
claudal01,1992,Alexander,185,75,L,L
clausal01,1891,Albert Stanley,178,70,R,L
clausbr01,1979,Brandon Allen Falker,200,74,R,L
clausfr01,1869,Frederick William,190,71,R,L
claybi01,1874,Frederick C.,175,,L,L
clayda01,1919,Dain Elmer,160,70,R,R
clayda02,1961,Danny Bruce,190,73,R,R
clayke01,1954,Kenneth Earl,185,75,R,R
claytro01,1970,Royce Spencer,175,72,R,R
clearjo01,1918,Joseph Christopher,150,69,R,R
clearma01,1956,Mark Alan,200,76,R,R
clemebi01,1919,William Melville,193,73,R,R
clemebo01,1886,Robert Baxter,163,69,R,R
clemech01,1917,Chester Spurgeon,175,72,R,R
clemecl01,1886,Clement Lambert,176,71,R,R
clemedo01,1939,Douglas Horace,180,72,L,R
clemeed01,1867,Frederick Garwood,,,,
clemeed02,1975,Edgard Alexis Velazquez,188,71,R,R
clemeja01,1864,John J.,204,68,L,L
clemeje01,1983,Jeffrey Burton,220,73,L,R
clemema01,1974,Matthew Paul,190,75,R,R
clemepa01,1962,Patrick Brian,175,72,R,L
clemepa02,1988,Paul Arthur,200,76,R,R
clemero01,1934,Roberto,175,71,R,R
clemero02,1962,William Roger,205,76,R,R
clemewa01,1881,Wallace Oakes,175,71,L,R
clemoch01,1972,Christopher Hale,220,76,R,R
clemola01,1947,Lance Levis,205,74,L,L
clemove01,1891,Verne James,190,69,R,R
clenddo01,1935,Donn Alvin,209,76,R,R
cletoma01,1989,Maikel Jose,250,75,R,R
cleveel01,1862,Elmer Ellsworth,190,71,R,R
clevere01,1948,Reginald Leslie,195,73,R,R
clevest01,1986,Steven Scott,210,70,L,R
clevete01,1932,Truman Eugene,180,73,R,R
clevlbr01,1983,Brent Aaron,205,73,R,R
clibust01,1956,Stanley Gene,195,72,R,R
clibust02,1956,Stewart Walker,195,72,R,R
cliftfl01,1908,Herman Earl,160,70,R,R
cliftha01,1912,Harlond Benton,180,71,R,R
clinege01,1946,Eugene Anthony,170,69,R,R
clinemo01,1858,John P.,150,64,L,L
clinety01,1939,Tyrone Alexander,170,72,L,L
clingbi01,1869,William Frederick,150,71,B,R
clintji01,1850,James Lawrence,174,68,R,R
clintlo01,1937,Luciean Louis,185,73,R,R
clippty01,1985,Tyler Lee,200,75,R,R
clonito01,1940,Tony Lee,210,72,R,R
clontbr01,1971,John Bradley,180,73,R,R
clossjd01,1980,Jeffrey Darrin,205,70,B,R
clostal01,1943,Alan Edward,190,74,L,L
cloudke01,1975,Kenneth Brian,200,73,R,R
clouged01,1906,Edgar George,188,72,L,L
clowebi01,1898,William Perry,175,71,L,L
cloydty01,1987,Tyler James,210,75,R,R
cluttbr01,1959,Bryan Richard,223,76,R,R
clybuda01,1974,Danny,220,75,R,R
clydeda01,1955,David Eugene,180,73,L,L
clydeto01,1923,Thomas Knox,195,75,R,R
clymebi01,1872,William Johnston,155,70,,
clymeot01,1876,Otis Edgar,180,71,B,R
coachpe01,1961,Bobby Dean,175,69,R,R
coaklan01,1882,Andrew James,165,72,L,R
coangi01,1922,Gilbert Fitzgerald,180,72,L,R
coateji01,1932,James Alton,192,76,R,R
coatsbu01,1982,Buck,200,75,L,R
cobbal01,1987,Alexander Miller,205,75,R,R
cobbge01,1865,George Woodworth,168,72,,L
cobbhe01,1904,Herbert Edward,150,71,R,R
cobbjo01,1895,Joseph Stanley,170,69,R,R
cobbty01,1886,Tyrus Raymond,175,73,L,R
cobleda01,1912,David Lamar,183,73,R,R
cocanja01,1957,James Stanley,200,76,R,R
cochrda01,1963,David Carter,180,74,B,R
cochrge01,1889,George Leslie,,,B,R
cochrgo01,1890,Alvah Jackson,175,70,R,R
cochrmi01,1903,Gordon Stanley,180,70,L,R
cockmji01,1873,James,145,66,R,R
cockral01,1962,Atlee Alan,210,74,R,R
cocopa01,1977,Pasqual,185,73,R,R
cocrege01,1884,Eugene,192,75,R,R
codirch01,1958,Christopher Allen,160,73,R,R
coellro01,1984,Robert,250,77,R,R
coffeja01,1887,John Francis,178,71,R,R
coffeto01,1980,Justin Todd,240,76,R,R
coffiiv01,1977,Ivanon Angelino,190,73,L,R
coffmdi01,1906,Samuel Richard,195,74,R,R
coffmke01,1965,Kevin Reese,175,74,R,R
coffmsl01,1910,George David,155,72,R,R
cogandi01,1871,Richard Henry,150,67,R,R
coganto01,1976,Anthony Michael,205,74,L,L
coggida01,1976,David Raymond,195,76,R,R
coggifr01,1944,Franklin,187,74,B,R
coggiri01,1950,Richard Allen,170,68,L,L
coghlch01,1985,Christopher B.,195,72,L,R
cogswed01,1854,Edward,150,68,R,R
cohenal01,1908,Alta Albert,170,70,L,L
cohenan01,1904,Andrew Howard,155,68,R,R
cohenhy01,1931,Hyman,220,77,R,R
cohensy01,1906,Sydney Harry,180,71,B,L
cokeph01,1982,Phillip Douglas,210,73,L,L
cokerji01,1936,Jimmie Goodwin,195,71,R,R
colabch01,1983,Christopher Adrian,235,76,R,R
colanmi01,1976,Michael Gus,185,73,R,R
colavro01,1933,Rocco Domenico,190,75,R,R
colbecr01,1965,Craig Charles,190,72,R,R
colbemi01,1955,Michael Malloy,205,75,R,R
colbena01,1946,Nathan,190,74,R,R
colbevi01,1945,Vincent Norman,200,76,R,R
colboji01,1946,James William,185,72,R,R
colbrgr01,1969,Gregory Joseph,190,72,R,R
colcoto01,1870,Thomas Bernard,180,70,R,R
coleaj01,1992,Andrew Jordan,200,77,R,R
coleal01,1965,Alexander,170,74,L,L
colebe01,1896,Albert George,180,73,L,L
coleda01,1930,David Bruce,175,74,R,R
coledi01,1926,Richard Roy,175,74,R,R
coleed01,1909,Edward William,170,71,R,R
colege01,1990,Gerrit Alan,230,76,R,R
coleki01,1886,Leonard Leslie,170,73,R,R
colembo01,1890,Robert Hunter,190,74,R,R
colemca01,1987,Joseph Casey,185,72,L,R
colemch01,1937,Clarence,165,69,L,R
colemcu01,1887,Curtis Hancock,180,71,L,R
colemda01,1950,David Lee,195,75,R,R
colemdu01,1987,Dustin Michael,205,74,R,R
colemed01,1901,Parke Edward,200,74,L,R
colemgo01,1934,Gordon Calvin,208,75,L,R
colemje01,1924,Gerald Francis,165,72,R,R
colemjo01,1863,John Francis,170,69,L,R
colemjo02,1860,John W.,,,,R
colemjo03,1873,Walter Lee,174,70,,L
colemjo04,1922,Joseph Patrick,200,74,R,R
colemjo05,1947,Joseph Howard,175,75,R,R
colemlo01,1986,Harold Louis,205,76,R,R
colemmi01,1975,Michael Donnell,180,71,R,R
colempe01,1876,Pierce Devon,,,,R
colemra01,1922,Raymond Leroy,170,71,L,R
colemri01,1931,Walter Gary,185,74,L,L
colemvi01,1961,Vincent Maurice,170,72,B,R
colesca01,1886,Cadwallader,174,72,L,R
colesch01,1931,Charles Edward,180,69,L,L
colesda01,1962,Darnell,185,73,R,R
colest01,1966,Stewart Bryan,175,73,R,R
coletch01,1944,Christopher Michael,190,71,L,L
colevi01,1968,Victor Alexander,160,70,B,R
colewi01,1882,Willis Russell,170,68,R,R
colgaed01,,William H.,180,,,
colinal01,1981,Alvin Enrique,210,75,R,R
collaal01,1887,Allan Edward,170,72,R,R
collaha01,1898,Earl Clinton,170,72,R,R
collawi01,1979,William,180,68,L,L
colli01,,,,,,
collibi01,1863,William J.,150,,R,R
collibi02,1882,William Shirley,170,72,B,R
collich01,1857,Charles Augustine,165,71,B,R
collida01,1853,Daniel Thomas,,,,
collida02,1952,David S.,175,71,B,L
collido01,1952,Donald Edward,195,74,R,L
collied01,1887,Edward Trowbridge,175,69,L,R
collied02,1916,Edward Trowbridge,175,70,L,R
colliha01,1869,James Harry,175,71,L,L
collihu01,1864,Hubert B.,160,68,R,R
colliji01,1870,James Joseph,178,69,R,R
collijo01,1922,Joseph Edward,185,72,L,L
collike01,1946,Kevin Michael,180,73,L,R
collilo01,1973,Louis Keith,170,70,R,R
collior01,1880,Orth Stein,150,72,L,R
collior02,1907,Orlin Edward,180,71,R,R
collipa01,1896,Tharon Patrick,178,71,R,R
colliph01,1901,Philip Eugene,175,71,R,R
collira01,1887,Ray Williston,185,73,L,L
colliri01,1896,Harry Warren,205,73,R,R
colliri02,1904,James Anthony,165,69,B,L
colliri03,1909,Robert Joseph,176,71,R,R
collish01,1885,John Francis,185,72,R,R
collite99,1949,Terry Lee,158,69,R,R
colliti01,1989,Timothy Michael,170,67,L,L
collity01,1990,Tyler James,215,71,L,L
colliwi01,1889,Cyril Wilson,165,69,R,R
collizi01,1892,John Edgar,152,71,L,L
collmjo01,1986,Joshua Michael,235,76,R,R
colluja01,1927,Jack Dean,160,67,L,L
collvbi01,1867,William J.,,,,
colmafr01,1918,Frank Lloyd,186,71,L,L
colomal01,1988,Alexander Manuel,220,74,R,R
colomje01,1977,Jesus,240,74,R,R
colonba01,1973,Bartolo,285,71,R,R
colonch01,1989,Christian Anthony,190,70,R,R
coloncr01,1969,Cristobal,180,74,B,R
colonro01,1979,Roman Benedicto,245,77,R,R
colpadi01,1944,Richard Charles,182,70,R,R
colsolo01,1947,Loyd Albert,190,73,R,R
coltola01,1942,Lawrence Robert,200,75,L,R
colucbo01,1951,Robert Pasquali,183,71,R,R
colvity01,1985,Tyler Eugene,210,75,L,L
colyest01,1979,Stephen Edward,200,76,L,L
combege01,1956,Geoffrey Wade,185,74,R,R
combsea01,1899,Earle Bryan,185,72,L,R
combsme01,1919,Merrill Russell,172,72,L,R
combspa01,1966,Patrick Dennis,200,75,L,L
comeljo01,1916,Jorge,190,72,R,R
comerst01,1954,Steven Michael,195,75,B,R
comerwa01,1944,Harry Wayne,175,70,R,R
comisch01,1859,Charles Albert,180,72,R,R
commaji01,1928,James Dalton,200,74,L,R
comorad01,1904,Adam Anthony,167,70,R,R
comptcl01,1950,Robert Clinton,185,71,L,L
comptja01,1882,Harry Leroy,157,69,R,R
comptmi01,1944,Michael Lynn,180,70,R,R
